n, e
11130, 30.64928267
11131, 30.64964596
11132, 30.65000922
11133, 30.65037245
11134, 30.65073564
11135, 30.65109880
11136, 30.65146193
11137, 30.65182503
11138, 30.65218809
11139, 30.65255112
11140, 30.65291412
11141, 30.65327709
11142, 30.65364002
11143, 30.65400292
11144, 30.65436579
11145, 30.65472863
11146, 30.65509144
11147, 30.65545421
11148, 30.65581695
11149, 30.65617966
11150, 30.65654234
11151, 30.65690498
11152, 30.65726759
11153, 30.65763017
11154, 30.65799272
11155, 30.65835523
11156, 30.65871772
11157, 30.65908017
11158, 30.65944259
11159, 30.65980497
11160, 30.66016733
11161, 30.66052965
11162, 30.66089194
11163, 30.66125420
11164, 30.66161642
11165, 30.66197862
11166, 30.66234078
11167, 30.66270291
11168, 30.66306501
11169, 30.66342707
11170, 30.66378910
11171, 30.66415110
11172, 30.66451307
11173, 30.66487501
11174, 30.66523691
11175, 30.66559879
11176, 30.66596063
11177, 30.66632244
11178, 30.66668421
11179, 30.66704596
11180, 30.66740767
11181, 30.66776935
11182, 30.66813100
11183, 30.66849261
11184, 30.66885419
11185, 30.66921575
11186, 30.66957727
11187, 30.66993875
11188, 30.67030021
11189, 30.67066163
11190, 30.67102303
11191, 30.67138438
11192, 30.67174571
11193, 30.67210701
11194, 30.67246827
11195, 30.67282950
11196, 30.67319070
11197, 30.67355187
11198, 30.67391301
11199, 30.67427411
11200, 30.67463518
11201, 30.67499622
11202, 30.67535723
11203, 30.67571821
11204, 30.67607915
11205, 30.67644006
11206, 30.67680094
11207, 30.67716179
11208, 30.67752261
11209, 30.67788339
11210, 30.67824415
11211, 30.67860487
11212, 30.67896556
11213, 30.67932621
11214, 30.67968684
11215, 30.68004743
11216, 30.68040799
11217, 30.68076852
11218, 30.68112902
11219, 30.68148949
11220, 30.68184992
11221, 30.68221032
11222, 30.68257069
11223, 30.68293103
11224, 30.68329134
11225, 30.68365161
11226, 30.68401186
11227, 30.68437207
11228, 30.68473225
11229, 30.68509239
11230, 30.68545251
11231, 30.68581259
11232, 30.68617265
11233, 30.68653267
11234, 30.68689266
11235, 30.68725261
11236, 30.68761254
11237, 30.68797243
11238, 30.68833229
11239, 30.68869212
11240, 30.68905192
11241, 30.68941169
11242, 30.68977142
11243, 30.69013113
11244, 30.69049080
11245, 30.69085044
11246, 30.69121005
11247, 30.69156962
11248, 30.69192917
11249, 30.69228868
11250, 30.69264816
11251, 30.69300761
11252, 30.69336703
11253, 30.69372642
11254, 30.69408577
11255, 30.69444510
11256, 30.69480439
11257, 30.69516365
11258, 30.69552288
11259, 30.69588207
11260, 30.69624124
11261, 30.69660037
11262, 30.69695947
11263, 30.69731854
11264, 30.69767758
11265, 30.69803659
11266, 30.69839556
11267, 30.69875451
11268, 30.69911342
11269, 30.69947230
11270, 30.69983115
11271, 30.70018997
11272, 30.70054875
11273, 30.70090751
11274, 30.70126623
11275, 30.70162492
11276, 30.70198358
11277, 30.70234221
11278, 30.70270081
11279, 30.70305938
11280, 30.70341791
11281, 30.70377641
11282, 30.70413488
11283, 30.70449332
11284, 30.70485173
11285, 30.70521011
11286, 30.70556845
11287, 30.70592677
11288, 30.70628505
11289, 30.70664330
11290, 30.70700152
11291, 30.70735971
11292, 30.70771786
11293, 30.70807599
11294, 30.70843408
11295, 30.70879214
11296, 30.70915017
11297, 30.70950817
11298, 30.70986614
11299, 30.71022408
11300, 30.71058198
11301, 30.71093986
11302, 30.71129770
11303, 30.71165551
11304, 30.71201329
11305, 30.71237104
11306, 30.71272875
11307, 30.71308644
11308, 30.71344409
11309, 30.71380172
11310, 30.71415931
11311, 30.71451687
11312, 30.71487440
11313, 30.71523189
11314, 30.71558936
11315, 30.71594680
11316, 30.71630420
11317, 30.71666157
11318, 30.71701891
11319, 30.71737622
11320, 30.71773350
11321, 30.71809075
11322, 30.71844796
11323, 30.71880515
11324, 30.71916230
11325, 30.71951942
11326, 30.71987651
11327, 30.72023357
11328, 30.72059060
11329, 30.72094760
11330, 30.72130456
11331, 30.72166150
11332, 30.72201840
11333, 30.72237528
11334, 30.72273212
11335, 30.72308893
11336, 30.72344570
11337, 30.72380245
11338, 30.72415917
11339, 30.72451585
11340, 30.72487251
11341, 30.72522913
11342, 30.72558572
11343, 30.72594228
11344, 30.72629881
11345, 30.72665531
11346, 30.72701178
11347, 30.72736821
11348, 30.72772462
11349, 30.72808099
11350, 30.72843733
11351, 30.72879365
11352, 30.72914993
11353, 30.72950617
11354, 30.72986239
11355, 30.73021858
11356, 30.73057474
11357, 30.73093086
11358, 30.73128695
11359, 30.73164302
11360, 30.73199905
11361, 30.73235505
11362, 30.73271102
11363, 30.73306696
11364, 30.73342286
11365, 30.73377874
11366, 30.73413459
11367, 30.73449040
11368, 30.73484618
11369, 30.73520194
11370, 30.73555766
11371, 30.73591335
11372, 30.73626901
11373, 30.73662464
11374, 30.73698023
11375, 30.73733580
11376, 30.73769133
11377, 30.73804684
11378, 30.73840231
11379, 30.73875775
11380, 30.73911317
11381, 30.73946855
11382, 30.73982390
11383, 30.74017922
11384, 30.74053450
11385, 30.74088976
11386, 30.74124499
11387, 30.74160018
11388, 30.74195534
11389, 30.74231048
11390, 30.74266558
11391, 30.74302065
11392, 30.74337569
11393, 30.74373070
11394, 30.74408568
11395, 30.74444063
11396, 30.74479555
11397, 30.74515043
11398, 30.74550529
11399, 30.74586011
11400, 30.74621490
11401, 30.74656967
11402, 30.74692440
11403, 30.74727910
11404, 30.74763377
11405, 30.74798841
11406, 30.74834302
11407, 30.74869760
11408, 30.74905214
11409, 30.74940666
11410, 30.74976114
11411, 30.75011560
11412, 30.75047002
11413, 30.75082442
11414, 30.75117878
11415, 30.75153311
11416, 30.75188741
11417, 30.75224168
11418, 30.75259592
11419, 30.75295013
11420, 30.75330431
11421, 30.75365845
11422, 30.75401257
11423, 30.75436665
11424, 30.75472071
11425, 30.75507473
11426, 30.75542873
11427, 30.75578269
11428, 30.75613662
11429, 30.75649052
11430, 30.75684439
11431, 30.75719823
11432, 30.75755204
11433, 30.75790582
11434, 30.75825957
11435, 30.75861329
11436, 30.75896697
11437, 30.75932063
11438, 30.75967426
11439, 30.76002785
11440, 30.76038141
11441, 30.76073495
11442, 30.76108845
11443, 30.76144192
11444, 30.76179536
11445, 30.76214878
11446, 30.76250216
11447, 30.76285551
11448, 30.76320882
11449, 30.76356211
11450, 30.76391537
11451, 30.76426860
11452, 30.76462180
11453, 30.76497496
11454, 30.76532810
11455, 30.76568120
11456, 30.76603428
11457, 30.76638732
11458, 30.76674034
11459, 30.76709332
11460, 30.76744627
11461, 30.76779919
11462, 30.76815208
11463, 30.76850495
11464, 30.76885778
11465, 30.76921058
11466, 30.76956335
11467, 30.76991608
11468, 30.77026879
11469, 30.77062147
11470, 30.77097412
11471, 30.77132674
11472, 30.77167932
11473, 30.77203188
11474, 30.77238440
11475, 30.77273690
11476, 30.77308936
11477, 30.77344180
11478, 30.77379420
11479, 30.77414658
11480, 30.77449892
11481, 30.77485123
11482, 30.77520351
11483, 30.77555577
11484, 30.77590799
11485, 30.77626018
11486, 30.77661234
11487, 30.77696447
11488, 30.77731657
11489, 30.77766864
11490, 30.77802068
11491, 30.77837269
11492, 30.77872467
11493, 30.77907661
11494, 30.77942853
11495, 30.77978042
11496, 30.78013228
11497, 30.78048410
11498, 30.78083590
11499, 30.78118767
11500, 30.78153940
11501, 30.78189111
11502, 30.78224278
11503, 30.78259443
11504, 30.78294604
11505, 30.78329763
11506, 30.78364918
11507, 30.78400070
11508, 30.78435220
11509, 30.78470366
11510, 30.78505509
11511, 30.78540650
11512, 30.78575787
11513, 30.78610921
11514, 30.78646052
11515, 30.78681181
11516, 30.78716306
11517, 30.78751428
11518, 30.78786547
11519, 30.78821663
11520, 30.78856776
11521, 30.78891886
11522, 30.78926993
11523, 30.78962097
11524, 30.78997198
11525, 30.79032296
11526, 30.79067391
11527, 30.79102483
11528, 30.79137572
11529, 30.79172658
11530, 30.79207741
11531, 30.79242820
11532, 30.79277897
11533, 30.79312971
11534, 30.79348042
11535, 30.79383110
11536, 30.79418175
11537, 30.79453236
11538, 30.79488295
11539, 30.79523351
11540, 30.79558404
11541, 30.79593453
11542, 30.79628500
11543, 30.79663544
11544, 30.79698585
11545, 30.79733622
11546, 30.79768657
11547, 30.79803689
11548, 30.79838717
11549, 30.79873743
11550, 30.79908766
11551, 30.79943785
11552, 30.79978802
11553, 30.80013816
11554, 30.80048826
11555, 30.80083834
11556, 30.80118839
11557, 30.80153840
11558, 30.80188839
11559, 30.80223835
11560, 30.80258827
11561, 30.80293817
11562, 30.80328803
11563, 30.80363787
11564, 30.80398768
11565, 30.80433745
11566, 30.80468720
11567, 30.80503692
11568, 30.80538660
11569, 30.80573626
11570, 30.80608589
11571, 30.80643548
11572, 30.80678505
11573, 30.80713459
11574, 30.80748409
11575, 30.80783357
11576, 30.80818302
11577, 30.80853244
11578, 30.80888182
11579, 30.80923118
11580, 30.80958051
11581, 30.80992980
11582, 30.81027907
11583, 30.81062831
11584, 30.81097752
11585, 30.81132670
11586, 30.81167584
11587, 30.81202496
11588, 30.81237405
11589, 30.81272311
11590, 30.81307214
11591, 30.81342114
11592, 30.81377011
11593, 30.81411905
11594, 30.81446796
11595, 30.81481683
11596, 30.81516568
11597, 30.81551450
11598, 30.81586329
11599, 30.81621205
11600, 30.81656079
11601, 30.81690949
11602, 30.81725816
11603, 30.81760680
11604, 30.81795541
11605, 30.81830399
11606, 30.81865254
11607, 30.81900106
11608, 30.81934956
11609, 30.81969802
11610, 30.82004645
11611, 30.82039486
11612, 30.82074323
11613, 30.82109157
11614, 30.82143989
11615, 30.82178817
11616, 30.82213643
11617, 30.82248465
11618, 30.82283284
11619, 30.82318101
11620, 30.82352915
11621, 30.82387725
11622, 30.82422533
11623, 30.82457337
11624, 30.82492139
11625, 30.82526938
11626, 30.82561734
11627, 30.82596526
11628, 30.82631316
11629, 30.82666103
11630, 30.82700887
11631, 30.82735668
11632, 30.82770446
11633, 30.82805221
11634, 30.82839993
11635, 30.82874762
11636, 30.82909528
11637, 30.82944291
11638, 30.82979051
11639, 30.83013809
11640, 30.83048563
11641, 30.83083314
11642, 30.83118063
11643, 30.83152808
11644, 30.83187551
11645, 30.83222290
11646, 30.83257027
11647, 30.83291760
11648, 30.83326491
11649, 30.83361218
11650, 30.83395943
11651, 30.83430665
11652, 30.83465384
11653, 30.83500100
11654, 30.83534812
11655, 30.83569522
11656, 30.83604229
11657, 30.83638933
11658, 30.83673635
11659, 30.83708333
11660, 30.83743028
11661, 30.83777720
11662, 30.83812409
11663, 30.83847096
11664, 30.83881779
11665, 30.83916460
11666, 30.83951137
11667, 30.83985812
11668, 30.84020483
11669, 30.84055152
11670, 30.84089818
11671, 30.84124480
11672, 30.84159140
11673, 30.84193797
11674, 30.84228451
11675, 30.84263102
11676, 30.84297750
11677, 30.84332395
11678, 30.84367038
11679, 30.84401677
11680, 30.84436313
11681, 30.84470946
11682, 30.84505577
11683, 30.84540204
11684, 30.84574829
11685, 30.84609451
11686, 30.84644069
11687, 30.84678685
11688, 30.84713298
11689, 30.84747908
11690, 30.84782515
11691, 30.84817119
11692, 30.84851720
11693, 30.84886318
11694, 30.84920913
11695, 30.84955505
11696, 30.84990095
11697, 30.85024681
11698, 30.85059265
11699, 30.85093845
11700, 30.85128423
11701, 30.85162998
11702, 30.85197569
11703, 30.85232138
11704, 30.85266704
11705, 30.85301267
11706, 30.85335827
11707, 30.85370384
11708, 30.85404939
11709, 30.85439490
11710, 30.85474038
11711, 30.85508584
11712, 30.85543126
11713, 30.85577666
11714, 30.85612202
11715, 30.85646736
11716, 30.85681267
11717, 30.85715795
11718, 30.85750320
11719, 30.85784842
11720, 30.85819361
11721, 30.85853877
11722, 30.85888391
11723, 30.85922901
11724, 30.85957408
11725, 30.85991913
11726, 30.86026415
11727, 30.86060913
11728, 30.86095409
11729, 30.86129902
11730, 30.86164392
11731, 30.86198879
11732, 30.86233363
11733, 30.86267845
11734, 30.86302323
11735, 30.86336798
11736, 30.86371271
11737, 30.86405740
11738, 30.86440207
11739, 30.86474671
11740, 30.86509132
11741, 30.86543590
11742, 30.86578045
11743, 30.86612497
11744, 30.86646946
11745, 30.86681392
11746, 30.86715836
11747, 30.86750276
11748, 30.86784714
11749, 30.86819149
11750, 30.86853580
11751, 30.86888009
11752, 30.86922435
11753, 30.86956858
11754, 30.86991279
11755, 30.87025696
11756, 30.87060110
11757, 30.87094522
11758, 30.87128930
11759, 30.87163336
11760, 30.87197739
11761, 30.87232139
11762, 30.87266536
11763, 30.87300930
11764, 30.87335321
11765, 30.87369709
11766, 30.87404094
11767, 30.87438477
11768, 30.87472857
11769, 30.87507233
11770, 30.87541607
11771, 30.87575978
11772, 30.87610346
11773, 30.87644711
11774, 30.87679073
11775, 30.87713433
11776, 30.87747789
11777, 30.87782143
11778, 30.87816493
11779, 30.87850841
11780, 30.87885186
11781, 30.87919528
11782, 30.87953867
11783, 30.87988203
11784, 30.88022537
11785, 30.88056867
11786, 30.88091195
11787, 30.88125519
11788, 30.88159841
11789, 30.88194160
11790, 30.88228476
11791, 30.88262789
11792, 30.88297099
11793, 30.88331407
11794, 30.88365711
11795, 30.88400013
11796, 30.88434312
11797, 30.88468607
11798, 30.88502900
11799, 30.88537190
11800, 30.88571478
11801, 30.88605762
11802, 30.88640043
11803, 30.88674322
11804, 30.88708598
11805, 30.88742870
11806, 30.88777140
11807, 30.88811407
11808, 30.88845671
11809, 30.88879933
11810, 30.88914191
11811, 30.88948447
11812, 30.88982699
11813, 30.89016949
11814, 30.89051196
11815, 30.89085440
11816, 30.89119681
11817, 30.89153920
11818, 30.89188155
11819, 30.89222388
11820, 30.89256617
11821, 30.89290844
11822, 30.89325068
11823, 30.89359289
11824, 30.89393507
11825, 30.89427723
11826, 30.89461935
11827, 30.89496145
11828, 30.89530351
11829, 30.89564555
11830, 30.89598756
11831, 30.89632954
11832, 30.89667150
11833, 30.89701342
11834, 30.89735532
11835, 30.89769718
11836, 30.89803902
11837, 30.89838083
11838, 30.89872261
11839, 30.89906436
11840, 30.89940609
11841, 30.89974778
11842, 30.90008945
11843, 30.90043109
11844, 30.90077270
11845, 30.90111428
11846, 30.90145583
11847, 30.90179735
11848, 30.90213885
11849, 30.90248032
11850, 30.90282175
11851, 30.90316316
11852, 30.90350454
11853, 30.90384590
11854, 30.90418722
11855, 30.90452852
11856, 30.90486978
11857, 30.90521102
11858, 30.90555223
11859, 30.90589341
11860, 30.90623456
11861, 30.90657569
11862, 30.90691678
11863, 30.90725785
11864, 30.90759889
11865, 30.90793990
11866, 30.90828088
11867, 30.90862183
11868, 30.90896276
11869, 30.90930365
11870, 30.90964452
11871, 30.90998536
11872, 30.91032617
11873, 30.91066695
11874, 30.91100771
11875, 30.91134843
11876, 30.91168913
11877, 30.91202980
11878, 30.91237044
11879, 30.91271105
11880, 30.91305163
11881, 30.91339219
11882, 30.91373272
11883, 30.91407321
11884, 30.91441368
11885, 30.91475413
11886, 30.91509454
11887, 30.91543492
11888, 30.91577528
11889, 30.91611561
11890, 30.91645591
11891, 30.91679618
11892, 30.91713642
11893, 30.91747663
11894, 30.91781682
11895, 30.91815698
11896, 30.91849711
11897, 30.91883721
11898, 30.91917728
11899, 30.91951733
11900, 30.91985734
11901, 30.92019733
11902, 30.92053729
11903, 30.92087722
11904, 30.92121712
11905, 30.92155700
11906, 30.92189684
11907, 30.92223666
11908, 30.92257645
11909, 30.92291621
11910, 30.92325594
11911, 30.92359565
11912, 30.92393533
11913, 30.92427497
11914, 30.92461459
11915, 30.92495419
11916, 30.92529375
11917, 30.92563328
11918, 30.92597279
11919, 30.92631227
11920, 30.92665172
11921, 30.92699114
11922, 30.92733054
11923, 30.92766990
11924, 30.92800924
11925, 30.92834855
11926, 30.92868783
11927, 30.92902708
11928, 30.92936631
11929, 30.92970551
11930, 30.93004467
11931, 30.93038382
11932, 30.93072293
11933, 30.93106201
11934, 30.93140107
11935, 30.93174009
11936, 30.93207909
11937, 30.93241807
11938, 30.93275701
11939, 30.93309592
11940, 30.93343481
11941, 30.93377367
11942, 30.93411250
11943, 30.93445130
11944, 30.93479008
11945, 30.93512882
11946, 30.93546754
11947, 30.93580623
11948, 30.93614489
11949, 30.93648353
11950, 30.93682213
11951, 30.93716071
11952, 30.93749926
11953, 30.93783778
11954, 30.93817628
11955, 30.93851474
11956, 30.93885318
11957, 30.93919159
11958, 30.93952997
11959, 30.93986832
11960, 30.94020665
11961, 30.94054495
11962, 30.94088322
11963, 30.94122146
11964, 30.94155967
11965, 30.94189786
11966, 30.94223601
11967, 30.94257414
11968, 30.94291224
11969, 30.94325032
11970, 30.94358836
11971, 30.94392638
11972, 30.94426437
11973, 30.94460233
11974, 30.94494026
11975, 30.94527817
11976, 30.94561604
11977, 30.94595389
11978, 30.94629171
11979, 30.94662951
11980, 30.94696727
11981, 30.94730501
11982, 30.94764272
11983, 30.94798040
11984, 30.94831806
11985, 30.94865568
11986, 30.94899328
11987, 30.94933085
11988, 30.94966839
11989, 30.95000591
11990, 30.95034339
11991, 30.95068085
11992, 30.95101828
11993, 30.95135568
11994, 30.95169306
11995, 30.95203040
11996, 30.95236772
11997, 30.95270501
11998, 30.95304228
11999, 30.95337951
12000, 30.95371672
12001, 30.95405390
12002, 30.95439105
12003, 30.95472818
12004, 30.95506527
12005, 30.95540234
12006, 30.95573938
12007, 30.95607639
12008, 30.95641338
12009, 30.95675033
12010, 30.95708726
12011, 30.95742416
12012, 30.95776104
12013, 30.95809788
12014, 30.95843470
12015, 30.95877149
12016, 30.95910825
12017, 30.95944499
12018, 30.95978170
12019, 30.96011837
12020, 30.96045503
12021, 30.96079165
12022, 30.96112825
12023, 30.96146481
12024, 30.96180135
12025, 30.96213787
12026, 30.96247435
12027, 30.96281081
12028, 30.96314724
12029, 30.96348364
12030, 30.96382001
12031, 30.96415636
12032, 30.96449268
12033, 30.96482897
12034, 30.96516523
12035, 30.96550147
12036, 30.96583768
12037, 30.96617386
12038, 30.96651001
12039, 30.96684613
12040, 30.96718223
12041, 30.96751830
12042, 30.96785434
12043, 30.96819035
12044, 30.96852634
12045, 30.96886230
12046, 30.96919823
12047, 30.96953413
12048, 30.96987001
12049, 30.97020586
12050, 30.97054168
12051, 30.97087747
12052, 30.97121324
12053, 30.97154897
12054, 30.97188468
12055, 30.97222037
12056, 30.97255602
12057, 30.97289165
12058, 30.97322725
12059, 30.97356282
12060, 30.97389837
12061, 30.97423388
12062, 30.97456937
12063, 30.97490483
12064, 30.97524027
12065, 30.97557568
12066, 30.97591105
12067, 30.97624641
12068, 30.97658173
12069, 30.97691703
12070, 30.97725230
12071, 30.97758754
12072, 30.97792275
12073, 30.97825794
12074, 30.97859310
12075, 30.97892823
12076, 30.97926333
12077, 30.97959841
12078, 30.97993346
12079, 30.98026848
12080, 30.98060347
12081, 30.98093844
12082, 30.98127338
12083, 30.98160829
12084, 30.98194317
12085, 30.98227803
12086, 30.98261286
12087, 30.98294766
12088, 30.98328243
12089, 30.98361718
12090, 30.98395190
12091, 30.98428659
12092, 30.98462126
12093, 30.98495589
12094, 30.98529050
12095, 30.98562509
12096, 30.98595964
12097, 30.98629417
12098, 30.98662867
12099, 30.98696314
12100, 30.98729758
12101, 30.98763200
12102, 30.98796639
12103, 30.98830076
12104, 30.98863509
12105, 30.98896940
12106, 30.98930368
12107, 30.98963793
12108, 30.98997216
12109, 30.99030636
12110, 30.99064053
12111, 30.99097467
12112, 30.99130879
12113, 30.99164288
